,년도,영업상태코드,X,Y,시설총규모,업소위치분기,영업기간,distance,창업월,구_1_25,프랜차이즈여부_02,sub_1_9
26682,1993.0,2,127.02490829999999,37.49876836,458.12,1,1947,0.28121999999999997,6,1,0,02
26683,1993.0,2,127.0245633,37.52379825,108.75,1,1921,0.45708000000000004,6,1,0,03
26684,1993.0,1,127.0308163,37.52377621,74.0,1,10057,0.36463,6,1,0,03
26685,1993.0,2,127.01995900000001,37.51646022,124.64,1,507,0.0296,6,1,0,03
26686,1993.0,2,127.0213882,37.51868713,54.23,1,1033,0.26878,6,1,0,03
26687,1993.0,2,127.03649879999999,37.52717537,100.01,1,995,0.71077,6,1,0,03
26688,1993.0,2,127.0364939,37.49497503,27.0,1,525,0.63215,4,1,0,02
26689,1993.0,2,127.058454,37.49402508,154.7,1,8504,0.42094,4,1,0,03
26690,1993.0,2,127.0497717,37.50409703,80.91,1,2147,0.085,4,1,0,02
26691,1993.0,2,127.03515130000001,37.52684971,157.66,0,637,0.58918,4,1,0,03
26692,1993.0,2,127.03249540000002,37.49376324,34.4,0,2662,0.62437,4,1,0,02
26693,1993.0,2,127.02521909999999,37.52467943,71.16,1,2068,0.35115,5,1,0,03
26694,1993.0,2,127.0197638,37.50914226,39.78,1,1537,0.2817,5,1,0,07
26695,1993.0,2,127.0187884,37.51635724,138.4,1,890,0.13293,5,1,0,03
26696,1993.0,2,127.0357676,37.52698427,172.11,1,107,0.64453,6,1,0,03
26697,1993.0,2,127.0199554,37.52019344,32.9,1,708,0.41936999999999997,5,1,0,03
26698,1993.0,2,127.0429165,37.48542837,37.45,1,1125,0.37285,5,1,0,03
26699,1993.0,2,127.05300749999999,37.52067606,37.8,1,166,0.14987,6,1,0,07
26700,1993.0,2,127.0210871,37.52438236,38.7,1,1764,0.88687,5,1,0,03
26701,1993.0,2,127.0354436,37.51006678,64.98,1,1011,0.3317,5,1,0,09
26702,1993.0,2,127.0376595,37.51854461,19.49,1,173,0.35312,5,1,0,07
26703,1993.0,2,127.04833559999999,37.47205193,37.84,1,1524,1.66012,5,1,0,03
26704,1993.0,2,127.03933300000001,37.51681434,51.06,1,1140,0.17762999999999998,3,1,0,07
26705,1993.0,2,127.025374,37.49953455,125.1,1,2666,0.28058,3,1,0,02
26706,1993.0,2,127.03343090000001,37.51600335,81.74,1,593,0.70558,3,1,0,07
26707,1993.0,2,127.04624109999999,37.47916663,47.04,1,148,0.86364,3,1,0,03
26708,1993.0,2,127.01677509999999,37.52236543,70.75,1,1540,0.72912,3,1,0,03
26709,1993.0,2,127.0338432,37.50847277,58.8,1,6629,0.12764,3,1,0,09
26710,1993.0,2,127.0314346,37.50042859,42.9,1,830,0.4441,4,1,0,02
26711,1993.0,2,127.0319965,37.52644975,63.48,1,3597,0.3096,5,1,0,03
26712,1993.0,2,127.04271670000001,37.49565689999999,29.02,1,1192,0.78365,4,1,0,02
26713,1993.0,2,127.0536962,37.50848279,120.32,1,1573,0.50151,4,1,0,09
26714,1993.0,2,127.03108870000001,37.51402901,76.56,1,1047,0.78676,4,1,0,09
26715,1993.0,2,127.0510496,37.497967700000004,68.75,1,926,0.74897,4,1,0,02
26716,1993.0,2,127.0584645,37.50788775,75.27,1,3080,0.41484,4,1,0,02
26717,1993.0,2,127.04295069999999,37.48380353,72.8,0,1107,0.47936999999999996,4,1,0,03
26718,1993.0,2,127.03158300000001,37.50234008,102.32,1,231,0.46907,4,1,0,02
26719,1993.0,2,127.0627153,37.50798922,74.75,1,1138,0.09537000000000001,4,1,0,02
26720,1993.0,2,127.01708059999999,37.51831267,30.8,1,2062,0.35215,4,1,0,03
26721,1993.0,2,127.04137240000001,37.48374651,32.25,1,1666,0.64415,3,1,0,03
26722,1993.0,2,127.02241240000001,37.52350658,54.65,1,303,0.80862,3,1,0,03
26723,1993.0,2,127.05863329999998,37.48244894,31.02,1,2123,0.9876799999999999,3,1,0,03
26724,1993.0,1,127.02298970000001,37.50312041,42.6,1,10151,0.28817,3,1,0,09
26725,1993.0,2,127.03542730000001,37.50182052,159.5,1,1157,0.15798,1,1,0,02
26726,1993.0,2,127.0402588,37.49798104,65.58,1,1393,0.44835,1,1,0,02
26727,1993.0,2,127.05430109999999,37.50739819,42.0,1,1650,0.62875,1,1,0,09
26729,1993.0,2,127.0243377,37.52060346,73.47,1,389,0.58522,6,1,0,03
26730,1993.0,2,127.0209004,37.51749005,60.37,1,906,0.12934,6,1,0,03
26731,1993.0,2,127.08441670000002,37.4918542,44.64,1,1017,0.47851000000000005,6,1,0,03
26732,1993.0,2,127.043364,37.49441953,31.5,1,2159,0.92327,6,1,0,02
26733,1993.0,2,127.06243710000001,37.49741795,29.29,1,3015,0.33273,6,1,0,03
26734,1993.0,2,127.04525659999999,37.47870174,38.22,0,379,0.92319,3,1,0,03
26735,1993.0,1,127.03524909999999,37.4973643,150.34,0,10223,0.38173,1,1,0,02
26736,1993.0,2,127.03879270000002,37.52669642,99.99,1,1120,1.07853,1,1,0,07
26737,1993.0,2,127.0195155,37.51820034,57.63,1,2371,0.20829,4,1,0,03
26738,1993.0,2,127.0332142,37.51012938,42.23,1,297,0.31822,3,1,0,09
26739,1993.0,2,127.0231787,37.50551533,69.0,1,470,0.21685,3,1,0,09
26740,1993.0,2,127.0222268,37.51712701,73.4,1,166,0.1873,3,1,0,03
26741,1993.0,2,127.02024920000001,37.51824709,77.1,1,313,0.20192000000000002,3,1,0,03
26742,1993.0,2,127.04495259999999,37.4784423,37.6,1,4098,0.95573,3,1,0,03
26743,1993.0,2,127.04608400000001,37.47879032,165.19,1,431,0.9061600000000001,3,1,0,03
26744,1993.0,2,127.03770049999999,37.51668652,45.65,1,343,0.32145999999999997,3,1,0,07
26745,1993.0,2,127.0591683,37.51360644,62.98,1,166,0.11632999999999999,3,1,0,09
26746,1993.0,2,127.03206270000001,37.50115868,153.6,1,516,0.39189,1,1,0,02
26747,1993.0,2,127.02953159999998,37.50957551,42.0,1,467,0.46316999999999997,1,1,0,09
26748,1993.0,2,127.0476078,37.50305563,31.02,1,240,0.19888,1,1,0,02
26749,1993.0,2,127.02837279999999,37.49545845,61.5,1,674,0.29418,4,1,0,02
26750,1993.0,2,127.0197509,37.50967815,42.0,1,1159,0.23703000000000002,4,1,0,07
26751,1993.0,2,127.02062179999999,37.50817051,39.9,1,1433,0.34747,4,1,0,07
26752,1993.0,2,127.01795770000001,37.51701198,160.21,1,1120,0.21581999999999998,4,1,0,03
26753,1993.0,2,127.04217890000001,37.49675351,27.08,1,1381,0.66572,4,1,0,02
26754,1993.0,2,127.0364435,37.52701255,90.12,1,1649,0.70418,1,1,0,03
26755,1993.0,2,127.0309955,37.49583315,54.06,1,1652,0.36551,1,1,0,02
26756,1993.0,2,127.06246809999999,37.50226453,40.98,1,1390,0.7296699999999999,2,1,0,02
26757,1993.0,2,127.0447597,37.50521451,51.51,1,1207,0.37806,2,1,0,02
26758,1993.0,2,127.044577,37.47835012,105.44,1,973,0.9716799999999999,2,1,0,03
26759,1993.0,2,127.05774509999999,37.50745765,118.79,1,2459,0.48912,2,1,0,02
26760,1993.0,2,127.0454756,37.47972205,32.99,0,724,0.8081699999999999,2,1,0,03
26761,1993.0,2,127.04324340000001,37.5040841,154.0,1,1012,0.5052800000000001,4,1,0,02
26762,1993.0,2,127.0366182,37.52753917,41.4,0,234,0.72665,1,1,0,03
26763,1993.0,2,127.04080659999998,37.48527949,92.48,1,170,0.59299,3,1,0,03
26764,1993.0,2,127.0211914,37.51888722,78.13,1,1294,0.28434,4,1,0,03
26765,1993.0,2,127.05408090000002,37.50275774,30.49,1,2228,0.49221000000000004,5,1,0,02
26766,1993.0,2,127.05547320000001,37.51977703,20.64,1,1439,0.15983,4,1,0,07
26767,1993.0,2,127.030018,37.49779809,137.5,1,648,0.18281,1,1,0,02
26768,1993.0,2,127.0278318,37.51605512,42.96,1,2005,0.66625,5,1,0,03
26769,1993.0,2,127.0251017,37.49971808,103.87,1,1567,0.31198000000000004,5,1,0,02
26770,1993.0,2,127.0192145,37.51778429,72.08,1,2529,0.17795999999999998,6,1,0,03
26771,1993.0,2,127.04456699999999,37.47628653,55.83,1,676,1.1978,2,1,0,03
26772,1993.0,2,127.03078529999999,37.52012598,77.07,1,2266,0.73559,2,1,0,03
26773,1993.0,2,127.0216916,37.52468335,64.16,1,663,0.9258200000000001,5,1,0,03
26774,1993.0,2,127.02986840000001,37.51985298,34.5,1,855,0.74745,3,1,0,03
26775,1993.0,2,127.0553453,37.50944816,126.63,1,2816,0.441,2,1,0,09
26776,1993.0,2,127.02439440000002,37.52020943,54.74,1,1420,0.55438,4,1,0,03
26777,1993.0,2,127.0298923,37.515577,70.16,1,2249,0.98467,4,1,0,09
26778,1993.0,1,127.0547369,37.52087089,34.15,0,10096,0.18232,5,1,0,07
26779,1993.0,2,127.0351092,37.52672887,43.73,1,553,0.5847,5,1,0,03
26781,1993.0,2,127.0302702,37.49028354,90.02,0,1509,0.8908,6,1,0,02
26782,1993.0,2,127.04342859999998,37.47644343,71.96,1,1322,1.2006700000000001,6,1,0,03
26783,1993.0,2,127.0614834,37.51426031,33.18,1,1206,0.11143,1,1,0,09
26784,1993.0,2,127.0408472,37.48245677,42.54,1,2317,0.63622,2,1,0,03
26785,1993.0,2,127.04678799999999,37.51905202,75.53,1,1437,0.61197,2,1,0,07
26786,1993.0,1,127.0175216,37.51833139,21.13,1,10130,0.32305,4,1,0,03
26787,1993.0,2,127.024426,37.49950781,73.32,1,915,0.59644,5,1,0,09
26788,1993.0,2,127.02657109999998,37.52594853,134.73,1,599,0.17909,1,1,0,03
26789,1993.0,2,127.0192145,37.51778429,124.61,1,804,0.17795999999999998,1,1,0,03
26790,1993.0,2,127.05800330000001,37.51490554,50.64,1,2730,0.20918,4,1,0,09
26791,1993.0,2,127.0331907,37.52151067,0.0,1,2247,0.69143,1,1,0,03
26792,1993.0,2,127.0161064,37.52081259,34.51,1,2238,0.61126,4,1,0,03
26793,1993.0,2,127.0250949,37.52614518,316.19,1,870,0.30141999999999997,1,1,0,03
26794,1993.0,2,127.0296622,37.50570179,51.3,1,1435,0.41946000000000006,12,1,0,09
26795,1993.0,2,127.01768870000001,37.52291956,27.2,1,215,0.7571100000000001,12,1,0,03
26796,1993.0,2,127.0320024,37.50278997,89.63,1,634,0.45907,12,1,0,02
26797,1993.0,2,127.0331907,37.52151067,61.8,1,3810,0.69143,12,1,0,03
26798,1993.0,2,127.0418946,37.50282547,27.73,1,1548,0.53645,12,1,0,02
26799,1993.0,2,127.0274869,37.49713512,86.32,1,1147,0.1142,12,1,0,02
26800,1993.0,1,127.03728729999999,37.50064164,74.2,1,9862,0.07297000000000001,12,1,0,02
26801,1993.0,2,127.01864779999998,37.51206279,107.18,1,7021,0.28201,12,1,0,07
26802,1993.0,2,127.02854769999999,37.52182576,33.96,1,1117,0.5181100000000001,12,1,0,03
26803,1993.0,2,127.03782690000001,37.50236615,193.79,1,419,0.22476999999999997,12,1,0,02
26804,1993.0,2,127.0452565,37.5057005,66.1,1,3132,0.3522,12,1,0,02
26805,1993.0,2,127.03331100000001,37.527236,156.42,1,680,0.43361000000000005,12,1,0,03
26807,1993.0,2,127.0358457,37.52591026,65.54,1,281,0.6521600000000001,12,1,0,03
26809,1993.0,2,127.03142340000002,37.5212907,96.32,1,643,0.6330100000000001,12,1,0,03
26810,1993.0,2,127.02498270000001,37.52598922,71.55,1,444,0.31382,12,1,0,03
26811,1993.0,2,127.0474277,37.50330334,97.27,1,137,0.18844,12,1,0,02
26812,1993.0,2,127.0259412,37.526567799999995,99.0,1,1221,0.2246,12,1,0,03
26813,1993.0,2,127.03206270000001,37.50115868,35.96,1,817,0.39189,12,1,0,02
26814,1993.0,2,127.0401493,37.48242414,68.8,1,214,0.58091,12,1,0,03
26815,1993.0,2,127.02554340000002,37.521567,44.99,1,1309,0.73521,12,1,0,03
26816,1993.0,2,127.05098259999998,37.511206,68.06,1,692,0.26566,12,1,0,09
26817,1993.0,2,127.0581236,37.49782805,94.46,1,4348,0.58127,8,1,0,03
26818,1993.0,2,127.02725359999998,37.52723269,93.97,1,2076,0.13684000000000002,12,1,0,03
26819,1993.0,2,127.03569070000002,37.52676501,115.62,1,538,0.6361100000000001,11,1,0,03
26820,1993.0,2,127.029491,37.49811415,40.26,1,2321,0.13354000000000002,11,1,0,02
26821,1993.0,2,127.05846140000001,37.4971746,34.3,1,934,0.51322,12,1,0,03
26822,1993.0,2,127.0412805,37.51008302,95.59,1,1366,0.22628,12,1,0,09
26823,1993.0,2,127.03774440000001,37.51744915,42.27,1,1274,0.31368,11,1,0,07
26824,1993.0,2,127.02298970000001,37.50312041,42.6,1,216,0.28817,11,1,0,09
26825,1993.0,2,127.0238227,37.5007741,113.41,1,1524,0.47143,11,1,0,09
26826,1993.0,2,127.0391798,37.52713123,129.28,1,1414,1.11974,11,1,0,07
26827,1993.0,2,127.06220549999999,37.51613656,82.09,1,1161,0.27432,11,1,0,09
26828,1993.0,2,127.04947390000001,37.49889518,75.69,1,696,0.62426,11,1,0,02
26829,1993.0,2,127.0429479,37.51336987,23.89,1,1062,0.27769,11,1,0,09
26830,1993.0,2,127.0252467,37.50641792,28.62,1,693,0.18014000000000002,11,1,0,09
26831,1993.0,2,127.05750420000001,37.51531632,49.82,1,1030,0.26792,11,1,0,09
26832,1993.0,2,127.03009679999998,37.520866299999994,44.35,0,697,0.64071,11,1,0,03
26833,1993.0,2,127.05007739999999,37.49742023,38.61,1,1093,0.79283,11,1,0,02
26834,1993.0,2,127.0364435,37.52701255,90.12,1,1343,0.70418,11,1,0,03
26835,1993.0,2,127.04217890000001,37.49675351,27.08,1,2234,0.66572,11,1,0,02
26836,1993.0,2,127.03272179999999,37.49446142,78.07,1,1062,0.58099,11,1,0,02
26838,1993.0,2,127.03642240000002,37.52758498,96.53,1,367,0.71048,11,1,0,03
26839,1993.0,2,127.0495186,37.49808982,108.81,1,2117,0.71386,11,1,0,02
26840,1993.0,2,127.06137450000001,37.50075576,66.8,1,79,0.71534,11,1,0,03
26841,1993.0,2,127.0334061,37.52754957,100.83,1,2735,0.44974,11,1,0,03
26842,1993.0,2,127.0609767,37.49928986,115.0,1,1137,0.5687399999999999,3,1,0,03
26843,1993.0,2,127.0619669,37.50844626,101.25,1,2111,0.10147,11,1,0,02
26844,1993.0,2,127.0375217,37.51890398,42.6,1,208,0.3823,11,1,0,07
26845,1993.0,2,127.07911270000001,37.48934246,46.1,1,273,0.48598,10,1,0,03
26846,1993.0,2,127.034972,37.49570531,46.9,1,1407,0.5663699999999999,10,1,0,02
26847,1993.0,2,127.05796950000001,37.49380305,99.0,1,1456,0.38261,10,1,0,03
26848,1993.0,2,127.0543284,37.50880819,48.99,1,149,0.4759,10,1,0,09
26849,1993.0,2,127.05650870000001,37.50266943,56.95,1,498,0.89246,10,1,0,02
26850,1993.0,2,127.05123390000001,37.52389372,121.0,1,1816,0.54035,10,1,0,07
26851,1993.0,2,127.02231780000001,37.50597214,30.3,1,987,0.30669,5,1,0,09
26852,1993.0,2,127.02595990000002,37.51435768,60.59,1,742,0.51853,10,1,0,07
26853,1993.0,2,127.0569896,37.49335363,19.58,1,168,0.29536,10,1,0,03
26854,1993.0,2,127.0483146,37.50050376,85.52,1,828,0.44718,10,1,0,02
26855,1993.0,2,127.03320520000001,37.52040723,78.06,1,240,0.79368,10,1,0,03
26856,1993.0,2,127.0495186,37.49808982,142.81,1,1311,0.71386,11,1,0,02
26857,1993.0,2,127.0353562,37.52707475,105.27,1,71,0.60939,11,1,0,03
26858,1993.0,2,127.06443429999999,37.48877693,31.9,0,1145,0.64423,5,1,0,03
26859,1993.0,2,127.0344315,37.51701683,94.23,1,3382,0.605,10,1,0,07
26860,1993.0,2,127.0319488,37.52818961,98.89,1,62,0.35941,10,1,0,03
26861,1993.0,2,127.0792865,37.48963945,41.36,1,1890,0.4521,10,1,0,03
26862,1993.0,2,127.0553456,37.50603188,71.08,1,225,0.74426,10,1,0,02
26863,1993.0,2,127.0301199,37.51001348,270.36,1,600,0.45106,10,1,0,09
26864,1993.0,2,127.0289193,37.50076393,144.97,1,633,0.3092,10,1,0,02
26865,1993.0,2,127.03422749999999,37.52829505,49.45,1,700,0.54485,10,1,0,03
26866,1993.0,2,127.04254080000001,37.48595665,25.35,1,1320,0.38227,10,1,0,03
26867,1993.0,2,127.04681380000001,37.50440721,83.53,1,347,0.18852,10,1,0,02
26868,1993.0,2,127.0323488,37.52733972,73.78,1,1071,0.35365,10,1,0,03
26869,1993.0,2,127.0304913,37.50776188,81.25,1,2483,0.30912,10,1,0,09
26870,1993.0,2,127.06243710000001,37.49741795,38.63,1,1061,0.33273,10,1,0,03
26871,1993.0,2,127.0602094,37.49920377,32.11,0,540,0.58681,10,1,0,03
26872,1993.0,2,127.04874380000001,37.50296122,50.35,0,1503,0.17135999999999998,10,1,0,02
26873,1993.0,2,127.0273814,37.51335856,82.71,1,2231,0.5603199999999999,10,1,0,07
26874,1993.0,2,127.0245182,37.52548893,65.17,1,1614,0.36701999999999996,10,1,0,03
26875,1993.0,2,127.0213932,37.50652087,55.5,1,1017,0.40692,9,1,0,09
26876,1993.0,2,127.0422923,37.51820995,28.88,1,1151,0.14300000000000002,9,1,0,07
26877,1993.0,2,127.0257405,37.52364921,119.46,1,1294,0.39755,9,1,0,03
26878,1993.0,2,127.025977,37.50530331,298.2,0,2171,0.07102,9,1,0,09
26879,1993.0,2,127.0171104,37.51801019,29.8,1,952,0.33104,9,1,0,03
26880,1993.0,2,127.0624527,37.51216195,52.44,0,754,0.30337,9,1,0,09
26881,1993.0,2,127.02390759999999,37.50059558,112.25,1,50,0.48818999999999996,9,1,0,09
26882,1993.0,2,127.0250355,37.53302672,28.8,1,1854,0.7884800000000001,9,1,0,03
26883,1993.0,2,127.08003390000002,37.48961499,88.03,1,382,0.45663000000000004,9,1,0,03
26884,1993.0,2,127.0313961,37.49278927,38.88,1,260,0.66164,9,1,0,02
26885,1993.0,2,127.06315690000001,37.51014363,58.41,1,1189,0.14856,10,1,0,02
26886,1993.0,2,127.04286440000001,37.51113851,73.5,1,3120,0.07007999999999999,9,1,0,09
26887,1993.0,2,127.0545035,37.52061191,50.96,1,408,0.14714000000000002,9,1,0,07
26888,1993.0,2,127.05749250000001,37.48371728,30.91,1,608,0.8260799999999999,9,1,0,03
26889,1993.0,2,127.03816040000001,37.51623748,109.22,1,754,0.29585,9,1,0,07
26890,1993.0,2,127.0460051,37.50562245,37.6,0,2252,0.28835,9,1,0,02
26891,1993.0,2,127.05007739999999,37.49742023,227.78,1,853,0.79283,9,1,0,02
26892,1993.0,2,127.06129909999999,37.51396796,85.1,1,962,0.09976,9,1,0,09
26893,1993.0,1,127.0359813,37.495927,75.3,0,9980,0.52798,9,1,0,02
26894,1993.0,2,127.03956310000001,37.50516762,57.79,1,622,0.57108,9,1,0,02
26895,1993.0,2,127.0292733,37.49599525,74.46,1,845,0.259,9,1,0,02
26896,1993.0,2,127.0425963,37.48417771,138.6,1,1741,0.4736,9,1,0,03
26897,1993.0,2,127.04821729999999,37.51211743,80.4,1,960,0.42701000000000006,9,1,0,09
26898,1993.0,2,127.0396604,37.49325513,22.93,1,63,0.87044,9,1,0,02
26899,1993.0,2,127.0273811,37.50520262,17.4,1,2531,0.17426,9,1,0,09
26900,1993.0,2,127.0371779,37.517487700000004,45.58,1,2903,0.36383000000000004,9,1,0,07
26901,1993.0,2,127.0476078,37.50305563,30.51,1,643,0.19888,9,1,0,02
26902,1993.0,2,127.0577514,37.49777025,39.36,1,1153,0.60297,8,1,0,03
26903,1993.0,2,127.03638490000002,37.52684812,39.98,1,64,0.6977399999999999,8,1,0,03
26904,1993.0,2,127.0453147,37.5250092,50.74,1,1443,0.9645600000000001,8,1,0,07
26905,1993.0,2,127.02494229999999,37.49966806,129.36,1,1629,0.32043,8,1,0,02
26906,1993.0,2,127.04679209999999,37.52486248,61.25,1,2496,0.8570399999999999,8,1,0,07
26907,1993.0,2,127.0560119,37.50622662,74.01,1,1164,0.68182,8,1,0,02
26908,1993.0,2,127.0470736,37.51176542,32.48,1,1287,0.31903000000000004,8,1,0,09
26909,1993.0,2,127.0189875,37.51747618,137.03,1,2090,0.16354000000000002,8,1,0,03
26910,1993.0,2,127.02859529999999,37.51481531,62.19,1,2058,0.95729,8,1,0,09
26911,1993.0,2,127.0578783,37.49852847,32.42,1,1480,0.6493399999999999,7,1,0,03
26912,1993.0,2,127.03275079999999,37.50289079,114.18,1,2537,0.41063,8,1,0,02
26913,1993.0,2,127.0245182,37.52548893,77.86,1,346,0.36701999999999996,9,1,0,03
26914,1993.0,2,127.02299920000002,37.50374293,45.52,1,1273,0.24798,9,1,0,09
26915,1993.0,2,127.0360419,37.51624319,57.71,1,76,0.47472,9,1,0,07
26916,1993.0,2,127.04755120000002,37.50622295,82.68,1,163,0.22837,8,1,0,02
26917,1993.0,2,127.05377390000001,37.52241696,28.98,1,1701,0.33014,8,1,0,07
26918,1993.0,2,127.01956809999999,37.50956541,43.8,0,812,0.2573,8,1,0,07
26919,1993.0,2,127.0297637,37.4901287,48.4,0,1079,0.8986700000000001,8,1,0,02
26920,1993.0,2,127.04712669999999,37.52072821,71.46,0,2310,0.5976899999999999,8,1,0,07
26921,1993.0,2,127.03925,37.50478483,31.62,0,1481,0.5205,8,1,0,02
26922,1993.0,2,127.03223329999999,37.49109302,72.0,0,1140,0.8634200000000001,8,1,0,02
26923,1993.0,2,127.0337939,37.52131269,73.08,1,1005,0.74155,8,1,0,03
26924,1993.0,2,127.06038059999999,37.51411579,116.84,1,1191,0.01957,8,1,0,09
26925,1993.0,2,127.0461327,37.51204313,162.02,1,221,0.25439,8,1,0,09
26926,1993.0,2,127.0273794,37.49436795,40.61,1,445,0.41672,8,1,0,02
26927,1993.0,2,127.0333348,37.50302602,67.83,0,1285,0.3811,8,1,0,02
26928,1993.0,2,127.04251880000001,37.47824822,72.96,1,5309,1.0328899999999999,8,1,0,03
26929,1993.0,2,127.0552393,37.50623792,119.32,1,1649,0.7727,8,1,0,09
26930,1993.0,2,127.01749840000002,37.51705925,133.64,1,1334,0.25614000000000003,8,1,0,03
26931,1993.0,1,127.044554,37.50464535,54.99,1,10023,0.38798,7,1,0,02
26932,1993.0,2,127.04721310000001,37.52420194,22.0,1,1130,0.77947,7,1,0,07
26933,1993.0,2,127.02081480000001,37.51823529999999,121.68,0,674,0.20579,7,1,0,03
26934,1993.0,2,127.0268216,37.50547903,79.75,1,2112,0.14072,7,1,0,09
26935,1993.0,2,127.03202590000001,37.52748436,115.74,1,973,0.33136,7,1,0,03
26936,1993.0,2,127.0497693,37.49790237,110.11,1,403,0.7365,7,1,0,02
26937,1993.0,2,127.02899840000002,37.52787075,57.16,1,844,0.16058,7,1,0,03
26938,1993.0,2,127.02533290000001,37.50588971,36.97,1,3574,0.12094,7,1,0,09
26939,1993.0,2,127.0385746,37.515913700000006,86.16,1,1436,0.27879,8,1,0,07
26940,1993.0,2,127.05311200000001,37.49756505,62.63,1,796,0.76232,7,1,0,03
26941,1993.0,2,127.0301185,37.49608568,69.74,1,1686,0.29174,7,1,0,02
26943,1993.0,2,127.0422212,37.48491541,40.95,1,2027,0.45382,7,1,0,03
26944,1993.0,2,127.05126270000001,37.50751456,115.75,1,489,0.39308000000000004,7,1,0,02
26945,1993.0,2,127.04495259999999,37.4784423,37.6,1,3968,0.95573,7,1,0,03
26946,1993.0,2,127.0287788,37.52801724,126.25,1,93,0.17232999999999998,7,1,0,03
26947,1993.0,2,127.05740320000001,37.49941079,31.54,1,649,0.74867,7,1,0,03
26948,1993.0,2,127.04281200000001,37.47738584,117.95,1,1909,1.11476,7,1,0,03
26949,1993.0,2,127.0282992,37.491581200000006,154.48,1,1914,0.7237899999999999,7,1,0,02
26950,1993.0,2,127.031351,37.50771255,0.0,1,177,0.23345,12,1,0,09
26951,1994.0,2,127.0799717,37.49182811,46.0,1,2471,0.21208000000000002,11,1,0,03
26952,1994.0,2,127.0304274,37.51083683,54.51,1,1419,0.49891,11,1,0,09
26953,1994.0,2,127.0485517,37.50664992,53.12,1,540,0.24229,11,1,0,02
26954,1994.0,2,127.0625544,37.51191346,40.46,1,1886,0.3304,11,1,0,09
26955,1994.0,2,127.0468913,37.52417436,102.83,1,219,0.7985399999999999,11,1,0,07
26956,1994.0,2,127.0349716,37.52740391,44.1,1,618,0.58099,11,1,0,03
26957,1994.0,2,127.03094979999999,37.49436989,65.44,1,1462,0.48933000000000004,12,1,0,02
26958,1994.0,2,127.0292414,37.49047765,113.23,1,604,0.85326,12,1,0,02
26959,1994.0,2,127.04391869999999,37.47850326,42.9,1,197,0.96804,12,1,0,03
26960,1994.0,1,127.0606381,37.51072611,22.54,1,9511,0.39218000000000003,12,1,0,09
26961,1994.0,2,127.0303426,37.50953945,70.87,1,477,0.40231999999999996,12,1,0,09
26962,1994.0,2,127.0614706,37.51442845,97.37,1,106,0.1123,12,1,0,09
26963,1994.0,2,127.04630120000002,37.5142391,15.17,1,1906,0.43778999999999996,12,1,0,09
26964,1994.0,2,127.0304771,37.49055858,37.7,1,776,0.86551,12,1,0,02
26965,1994.0,2,127.0311334,37.48551736,150.93,1,2343,0.28598,9,1,0,03
26966,1994.0,2,127.02458,37.52733427,135.15,1,14,0.35716,10,1,0,03
26967,1994.0,2,127.03343090000001,37.51600335,71.63,0,592,0.70558,10,1,0,07
26968,1994.0,2,127.03647079999999,37.51688964,105.0,1,495,0.4262,10,1,0,07
26969,1994.0,2,127.05950290000001,37.49905208,91.16,1,1272,0.6029899999999999,10,1,0,03
26970,1994.0,2,127.0451889,37.47845891,109.42,1,4883,0.95076,10,1,0,03
26971,1994.0,2,127.078626,37.49064558,46.85,1,661,0.34875,10,1,0,03
26972,1994.0,2,127.0407668,37.49704376,28.81,1,818,0.55319,10,1,0,02
26973,1994.0,2,127.02458,37.52733427,135.15,1,2077,0.35716,10,1,0,03
26974,1994.0,2,127.05405590000001,37.52143845,38.95,1,8749,0.22339,10,1,0,07
26975,1994.0,2,127.0241946,37.50887641,15.51,1,1399,0.34126999999999996,10,1,0,07
26976,1994.0,2,127.01918540000001,37.52035033,25.52,1,1032,0.44656999999999997,10,1,0,03
26977,1994.0,2,127.0401596,37.49872657,105.49,1,1625,0.39079,10,1,0,02
26978,1994.0,2,127.0469317,37.4740217,33.96,1,1488,1.4349399999999999,11,1,0,03
26979,1994.0,2,127.02006180000001,37.51182967,142.79,1,958,0.15713,11,1,0,07
26980,1994.0,2,127.0248928,37.52031338,83.7,1,8974,0.59238,11,1,0,03
26981,1994.0,2,127.0480281,37.50098211,73.82,1,136,0.39882,11,1,0,02
